instrument_id,desk,book,asset_class,pnl,pnl_delta,pnl_gamma,pnl_vega,pnl_rho,pnl_cs01,pnl_theta,pnl_convexity,pnl_cross_gamma,pnl_funding,pnl_liquidity,position_count,pct_total,rank
INS-000986,Rates Exotics,BOOK-079,Credit,-217.62735668803373,0.0,0.0,0.0,0.0,0.004355008022184833,-0.0009909401406224874,0.0,0.0,-126.52948881157867,-91.10123194433663,1,0.01943675193219549,2881
INS-001221,Cash Equities,BOOK-048,Credit,-217.49390335697996,0.0,0.0,0.0,0.0,0.0024715874244473517,-0.0032879499638370185,0.0,0.0,-126.44946918281428,-91.04361781162628,1,0.01942483293759071,2882
INS-001543,Commodities,BOOK-052,Rates,-217.46400519002196,0.022312098077316687,2.7416647077233267e-06,0.0,0.002359767015280743,0.0,-0.004156521428756394,2.062999522176672e-06,0.0,-126.44449147578493,-91.04003386256512,1,0.019422162670105804,2883
INS-000714,Municipal,BOOK-006,Commodities,-217.41839286538976,0.29522798446285864,0.0006781113946053872,0.0,0.0,0.0,-0.0034079124774673225,0.0,0.0,-126.57609944695916,-91.13479160181059,1,0.01941808893851057,2884
INS-000907,Securitized Products,BOOK-096,Equities,-217.29342669251582,0.9537309949544132,9.138422090354237e-05,0.0006801831839269832,0.0,0.0,-0.008049812140864454,0.0,-0.0006918949103740306,-126.88324857431618,-91.35593897350763,1,0.01940692794965774,2885
INS-002607,IG Credit,BOOK-093,Credit,-217.26322208600848,0.0,0.0,0.0,0.0,0.0015394090301240914,-0.003502087140748146,0.0,0.0,-126.3146857022662,-90.94657370563165,1,0.01940423031341923,2886
INS-000099,Equity Derivatives,BOOK-084,Credit,-217.2195485358758,0.0,0.0,0.0,0.0,0.002336840010696354,-0.006758317934149529,0.0,0.0,-126.28786456857694,-90.9272624893754,1,0.01940032973780757,2887
INS-003089,HY Credit,BOOK-015,FX,-217.21698974879524,0.1542444545852334,7.307078466119964e-05,0.12823083469109325,0.0,0.0,-0.006318607381552469,0.0,-0.0002690901006143021,-126.4493897740547,-91.04356063731936,1,0.01940010120721064,2888
INS-000367,Prime Finance,BOOK-032,Equities,-217.1818736197538,0.8696549090136997,0.000905341945096107,0.28070416936574855,0.0,0.0,-0.005614887189102178,0.0,-0.0006643432924661937,-126.93422023813766,-91.39263857145912,1,0.019396964912677703,2889
INS-000608,EM FX,BOOK-018,Credit,-217.0871487202387,0.0,0.0,0.0,0.0,0.0014370711387115933,-0.005322948875247805,0.0,0.0,-126.21119932703614,-90.87206351546601,1,0.019388504834856164,2890
INS-000909,G10 FX,BOOK-067,Equities,-216.7082847784353,0.47132994209042245,0.0017593850356672743,0.2561478693353572,0.0,0.0,-0.00325210016713735,0.0,-0.0005364917219043543,-126.41496126919054,-91.01877211381718,1,0.019354667708104484,2891
INS-001614,Structured Solutions,BOOK-014,Commodities,-216.53231924504007,-0.1315475580120849,0.0005496143547385543,0.0,0.0,0.0,-0.0028920367180657294,0.0,0.0,-125.81304027015388,-90.58538899451078,1,0.0193389518602751,2892
INS-002212,IG Credit,BOOK-050,Commodities,-216.33931521352622,-0.38744975153679695,0.0006717994036109421,0.0,0.0,0.0,-0.011300801341735688,0.0,0.0,-125.54723050002983,-90.39400596002146,1,0.019321714268735423,2893
INS-003241,Prime Finance,BOOK-053,FX,-216.33056853982518,-0.12170106719677043,0.00015241623991794166,0.09334444783752174,0.0,0.0,-0.0016346028408623155,0.0,-2.8503369424645857e-05,-125.75622164563697,-90.54447958485859,1,0.019320933085112433,2894
INS-001255,Municipal,BOOK-044,Credit,-216.10297764379305,0.0,0.0,0.0,0.0,0.003488732717372866,-0.0052133436487870125,0.0,0.0,-125.64026339119864,-90.460989641663,1,0.019300606468755355,2895
INS-001450,Equity Derivatives,BOOK-097,Rates,-215.7918220736575,-0.02739837530133884,1.3966799909093993e-06,0.0,0.0007908646074451182,0.0,-0.00329649501138665,3.4140999439879223e-07,0.0,-125.44297663141988,-90.3189431746223,1,0.01927281651752365,2896
INS-001756,EM FX,BOOK-001,FX,-215.76612628188911,0.2714316736294578,0.00017880800573780932,0.14563179695217643,0.0,0.0,0.002461745090212054,0.0,-0.0002446664655965315,-125.68929397622158,-90.49629166287953,1,0.01927052157290867,2897
INS-002106,Rates Macro,BOOK-053,FX,-215.32615191797677,0.15306323717874462,0.0002590963766244155,0.2260329754065431,0.0,0.0,-0.00516550618556714,0.0,-7.971244310028851e-05,-125.40712907459886,-90.29313293371116,1,0.019231226547237114,2898
INS-002162,FX Options,BOOK-044,FX,-215.1335172486402,0.18745576577138456,0.0001207139651625694,0.03054532499334175,0.0,0.0,-0.004306315689550472,0.0,-0.00018855673476678145,-125.2018280121778,-90.14531616876799,1,0.019214021944201833,2899
INS-001415,FX Options,BOOK-009,Credit,-215.11901520905286,0.0,0.0,0.0,0.0,0.0038961627127828235,-0.007655369658348766,0.0,0.0,-125.06700930355078,-90.04824669855654,1,0.019212726736879276,2900
INS-002589,Volatility Trading,BOOK-067,Volatility,-214.74822185119717,0.0,0.0,0.08036282678044014,0.0,0.0,-0.004218517631803816,0.0,0.0,-124.89788730252664,-89.92647885781916,1,0.01917961041076832,2901
INS-001387,EM Rates,BOOK-038,Credit,-214.47504499148826,0.0,0.0,0.0,0.0,0.0011894965652315592,-0.008084202084980667,0.0,0.0,-124.6907850499817,-89.7773652359868,1,0.019155212417167774,2902
INS-003488,Equity Derivatives,BOOK-052,Volatility,-214.41829952746042,0.0,0.0,0.05933187319235251,0.0,0.0,-0.0029740450358984147,0.0,0.0,-124.6945682300098,-89.78008912560705,1,0.019150144361734064,2903
INS-003310,Rates Exotics,BOOK-048,Volatility,-214.4147459652479,0.0,0.0,-0.021400045370137438,0.0,0.0,-0.003775763379162261,0.0,0.0,-124.64509892819687,-89.74447122830173,1,0.019149826985700776,2904
INS-001460,Equity Derivatives,BOOK-067,Credit,-214.32702169544706,0.0,0.0,0.0,0.0,0.004620995932123586,-0.002620031036135229,0.0,0.0,-124.60989689554829,-89.71912576479475,1,0.01914199214868166,2905
INS-002312,EM Credit,BOOK-073,Rates,-213.97404934187537,0.02888018674024103,1.312045277478041e-06,0.0,0.003328297664101855,0.0,-0.004132381312394813,1.3486793471299895e-06,0.0,-124.41984192191393,-89.58228618377801,1,0.01911046745353439,2906
INS-000030,Cross-Asset Vol,BOOK-037,Equities,-213.9508537714837,0.05780799109792495,0.002547072348042825,0.23421737891496736,0.0,0.0,-0.0015859585030878025,0.0,-0.0004493659907865263,-124.56011098218067,-89.68327990717007,1,0.019108395808891506,2907
INS-003294,Cross-Asset Vol,BOOK-093,FX,-213.94439556606778,-0.13203056326041304,0.0001785383598142578,0.11317737435658676,0.0,0.0,-0.0017248774690511025,0.0,-0.00014211426784451283,-124.3743336766203,-89.5495202471666,1,0.01910781901313151,2908
INS-000372,Rates Exotics,BOOK-010,Credit,-213.70179422389134,0.0,0.0,0.0,0.0,0.0037363712933440457,0.0013518062877223896,0.0,0.0,-124.24818744271651,-89.45869495875588,1,0.019086151782604695,2909
INS-001747,Rates Exotics,BOOK-018,Volatility,-213.67918011735574,0.0,0.0,0.08195784520132561,0.0,0.0,-0.005690140278139054,0.0,0.0,-124.27642315248775,-89.47902466979117,1,0.019084132069708347,2910
INS-001329,EM FX,BOOK-063,Commodities,-213.22700173050671,-0.224801313321046,0.00027204307940923144,0.0,0.0,0.0,-0.0034622382014830176,0.0,0.0,-123.83663385003697,-89.16237637202661,1,0.01904374707736162,2911
INS-000448,Commodities,BOOK-021,Volatility,-213.14062654308526,0.0,0.0,0.06491141352335653,0.0,0.0,-0.007192251750303163,0.0,0.0,-123.95252657259205,-89.24581913226626,1,0.019036032729696156,2912
INS-002056,FX Options,BOOK-066,Equities,-212.85760263561133,0.30770583722421607,0.0016013998191543137,0.16707031178708234,0.0,0.0,-0.0065720109768593335,0.0,-0.0008243283047259497,-124.0270836309071,-89.2995002142531,1,0.01901075527577598,2913
INS-002308,G10 FX,BOOK-053,Rates,-212.7013082656782,0.01883179321120143,2.5876178125038386e-07,0.0,0.0016128395470807668,0.0,-0.006514798914867482,1.4173363958402293e-06,0.0,-123.6716510323371,-89.04358874328268,1,0.01899679630047517,2914
INS-003117,XVA,BOOK-069,Credit,-212.61298507285503,0.0,0.0,0.0,0.0,0.003369874785530872,-0.007513367969866982,0.0,0.0,-123.60979161608762,-88.99904996358308,1,0.018988907972395053,2915
INS-000511,HY Credit,BOOK-053,Volatility,-212.5534588388644,0.0,0.0,-0.015187797985201559,0.0,0.0,-0.005388320305798612,0.0,0.0,-123.56562948870547,-88.96725323186793,1,0.018983591560611437,2916
INS-003022,Equity Derivatives,BOOK-005,Rates,-212.52102684756665,-0.024482651694117483,1.3834100817714573e-07,0.0,0.0028811967418386573,0.0,-0.005389927925691745,1.7146369334694387e-06,0.0,-123.54304495213175,-88.95099236553484,1,0.01898069499200391,2917
INS-000650,Prime Finance,BOOK-033,Volatility,-212.48288359883767,0.0,0.0,0.05117739775670752,0.0,0.0,-0.0028163655025774427,0.0,0.0,-123.5646771110999,-88.96656751999191,1,0.018977288339114697,2918
INS-000080,Cash Equities,BOOK-061,Commodities,-212.4668171968528,-0.26446939259967234,0.0004617550967657023,0.0,0.0,0.0,-0.006624659466312028,0.0,0.0,-123.36987494179279,-88.82630995809079,1,0.01897585341533225,2919
INS-003275,Equity Derivatives,BOOK-071,FX,-212.32777448518988,-0.40953462798782636,0.00023036761240186187,0.26160610266115325,0.0,0.0,-0.007259423457502828,0.0,-0.00012603931200069602,-123.35621561901517,-88.81647524569091,1,0.018963435221518287,2920
INS-002528,Volatility Trading,BOOK-076,Volatility,-212.0628219047211,0.0,0.0,0.0560150614200121,0.0,0.0,-0.0020016692932331237,0.0,0.0,-123.32374145165575,-88.79309384519213,1,0.018939771755404747,2921
INS-001036,Commodities,BOOK-062,Commodities,-211.98222955801884,0.419146481923647,0.00044167129643775865,0.0,0.0,0.0,-0.006034354278488079,0.0,0.0,-123.48592055637236,-88.90986280058809,1,0.018932573885273325,2922
INS-001372,Municipal,BOOK-056,Equities,-211.86936908869495,-0.7694344519377947,0.0010150801807030643,0.32469429753556106,0.0,0.0,-0.002507364298718775,0.0,-0.0008685888756171637,-122.91992329145297,-88.50234476984613,1,0.018922494081986718,2923
INS-002185,XVA,BOOK-010,Credit,-211.86072698905107,0.0,0.0,0.0,0.0,0.006641223207500569,-0.0054913638989697545,0.0,0.0,-123.17550979555791,-88.68636705280169,1,0.018921722238090306,2924
INS-001626,Equity Derivatives,BOOK-016,Volatility,-211.72604779854086,0.0,0.0,0.09232151500367404,0.0,0.0,-0.003064591966063913,0.0,0.0,-123.14843297766191,-88.66687174391656,1,0.018909693759427453,2925
INS-002486,Securitized Products,BOOK-085,Equities,-211.7136074949658,0.8534602455372869,0.0011145915323145807,0.2512801038057151,0.0,0.0,-0.0044694578604985895,0.0,-0.0003462497179339522,-123.72944577224577,-89.08520095601693,1,0.01890858269003696,2926
INS-002706,Municipal,BOOK-028,FX,-211.70284777090222,0.20655367552322315,0.00012238693883538906,0.11683384391335022,0.0,0.0,-0.006932385179005468,0.0,-7.349035327720257e-05,-123.26706500101474,-88.7522868007306,1,0.018907621716698565,2927
INS-000061,Volatility Trading,BOOK-077,Volatility,-211.54779779035135,0.0,0.0,0.17378185738407526,0.0,0.0,-0.0019961544029332033,0.0,0.0,-123.09278110077472,-88.62680239255778,1,0.018893773880402052,2928
INS-000513,Volatility Trading,BOOK-004,Volatility,-211.50163357722585,0.0,0.0,-0.04173901325554669,0.0,0.0,-0.0051613265623422265,0.0,0.0,-122.93879839384185,-88.51593484356611,1,0.018889650858497448,2929
INS-000072,Municipal,BOOK-012,FX,-211.35256756296707,-0.22126401508244534,0.00018230382612234548,0.27403393690304473,0.0,0.0,-0.006106737374706882,0.0,-0.00018268323278615485,-122.90652928372461,-88.4927010842817,1,0.01887633746267827,2930
INS-000529,Municipal,BOOK-036,Volatility,-211.237055976566,0.0,0.0,0.0838064810712225,0.0,0.0,-0.0039048151998439407,0.0,0.0,-122.85869630374269,-88.45826133869471,1,0.018866020882610673,2931
INS-002049,HY Credit,BOOK-007,Commodities,-211.2307108915487,0.18941862636699625,0.0006362778707694199,0.0,0.0,0.0,-0.0030058116759020814,0.0,0.0,-122.91730231634338,-88.50045766776721,1,0.01886545418986879,2932
INS-000991,Equity Derivatives,BOOK-051,Equities,-211.17084096561967,-0.5114070761482353,0.0006861840029247742,0.44435573328890243,0.0,0.0,-0.002425440666083008,0.0,-0.0001388334897957669,-122.73366949570197,-88.36824203690541,1,0.01886010708224321,2933
INS-002015,EM Credit,BOOK-083,Credit,-211.10486066060938,0.0,0.0,0.0,0.0,0.003337801414357689,-0.004103014709693994,0.0,0.0,-122.73493921355468,-88.36915623375936,1,0.018854214243951128,2934
INS-001729,XVA,BOOK-056,Equities,-211.0797832380623,0.10135911572929551,0.0002539643336654585,0.057063583262178405,0.0,0.0,-0.0008267549084517614,0.0,-0.00037288662221378024,-122.8123606161958,-88.42489964366098,1,0.018851974527177632,2935
INS-002298,Cash Equities,BOOK-056,Equities,-211.01141879633752,0.5544496727668745,0.0008269290034569226,0.23685285005176265,0.0,0.0,-0.010011183086627995,0.0,-0.0009227975883766955,-123.13524085318873,-88.65737341429586,1,0.01884586875667612,2936
INS-000502,Rates Exotics,BOOK-018,Credit,-210.9926273628907,0.0,0.0,0.0,0.0,0.0036939231848407794,-0.0007980096299867854,0.0,0.0,-122.67181585839859,-88.32370741804696,1,0.01884419045466522,2937
INS-002461,EM FX,BOOK-070,Equities,-210.98722484470588,0.27776573174519525,0.0012574566027354094,0.0,0.0,0.0,-0.0028455288508170778,0.0,-0.0007411133909781876,-122.82712871558839,-88.43553267522363,1,0.018843707944527867,2938
INS-002584,Rates Macro,BOOK-025,Credit,-210.9489349615373,0.0,0.0,0.0,0.0,0.002455359956733944,-0.0027092460940184348,0.0,0.0,-122.64458202058141,-88.3040990548186,1,0.018840288195411826,2939
INS-000433,HY Credit,BOOK-015,Commodities,-210.94218673035815,-0.3703393388335513,0.00020778496787573892,0.0,0.0,0.0,-0.005273080044695513,0.0,0.0,-122.4225477304929,-88.14423436595487,1,0.018839685496847607,2940
INS-003050,FX Options,BOOK-052,Commodities,-210.82022538487223,-0.38034144939682785,0.0007060119400813483,0.0,0.0,0.0,-0.004933639997609941,0.0,0.0,-122.34631180663831,-88.08934450077956,1,0.018828792875379412,2941
INS-003153,HY Credit,BOOK-074,FX,-210.7369010550749,0.06836531747744458,0.0001174068725893846,-0.026078400903628073,0.0,0.0,-0.0012088171321089655,0.0,-0.00022670378235779744,-122.54527317302724,-88.2325966845796,1,0.018821351006154723,2942
INS-001035,Municipal,BOOK-084,Rates,-210.6003836716789,-0.018665566416050206,2.4100583012260945e-06,0.0,-0.0004574055817637283,0.0,-0.0018219372926795516,1.0828480973041663e-06,0.0,-122.42990828796212,-88.14953396733272,1,0.018809158354661445,2943
INS-000171,Cross-Asset Vol,BOOK-029,Rates,-210.2600176245769,-0.01293440796760325,1.935906257559675e-06,0.0,0.001341816710878368,0.0,-0.002295381585242575,1.7379217602922394e-06,0.0,-122.2361240264901,-88.01000929907286,1,0.018778759554968504,2944
INS-002754,Equity Derivatives,BOOK-065,Credit,-210.25248778936333,0.0,0.0,0.0,0.0,0.0038855870936761695,-0.00853459602861776,0.0,0.0,-122.2371155700165,-88.01072321041188,1,0.018778087049722086,2945
INS-003062,Rates Macro,BOOK-039,FX,-210.17246279877162,-0.24565037523701494,0.00021234505827757982,0.16329711228157462,0.0,0.0,-0.004037308517474054,0.0,-0.000117025155976925,-122.14312066697734,-87.94304688022368,1,0.01877093985134511,2946
INS-002645,Commodities,BOOK-090,Equities,-210.03392191457553,0.6030425886585158,0.001673651387620364,0.24767619553008405,0.0,0.0,-0.0019955256024499924,0.0,-0.000810986800149959,-122.60669060334254,-88.27681723440661,1,0.018758566476786108,2947
INS-000264,XVA,BOOK-070,Volatility,-209.94965112236977,0.0,0.0,0.0937131836468678,0.0,0.0,-0.007952927054902983,0.0,0.0,-122.11361126683823,-87.9218001121235,1,0.0187510400770349,2948
INS-003210,Municipal,BOOK-014,FX,-209.7058705654904,-0.2971928830468929,0.0003855637102486277,0.15876238841401036,0.0,0.0,-0.0021842860176674193,0.0,-8.84262388935585e-05,-121.84043774552977,-87.72511517678142,1,0.01872926752838997,2949
INS-000064,Rates Macro,BOOK-031,Volatility,-209.57114775694424,0.0,0.0,-0.0687084769810988,0.0,0.0,-0.0038536111753674465,0.0,0.0,-121.80150329580685,-87.69708237298092,1,0.018717235154109592,2950
INS-001310,EM Rates,BOOK-047,Volatility,-209.54703382175506,0.0,0.0,0.126947516415359,0.0,0.0,-0.0032751906782409464,0.0,0.0,-121.90157334156524,-87.76913280592694,1,0.018715081488396266,2951
INS-002685,FX Options,BOOK-041,Credit,-208.8393883414525,0.0,0.0,0.0,0.0,0.0030804178157232604,-0.005856933009703178,0.0,0.0,-121.41663478270844,-87.41997704355006,1,0.01865188019851295,2952
INS-002373,Rates Macro,BOOK-013,Rates,-208.73386218108797,0.01125902832611526,3.2217105723420546e-06,0.0,0.0015340711229163534,0.0,-0.0028481774031519536,1.173383224489412e-06,0.0,-121.36268110362073,-87.38113039460691,1,0.01864245543761626,2953
INS-000998,IG Credit,BOOK-097,Equities,-208.50994873474315,-0.5213937511720972,0.0010804613325321579,0.33844511856748993,0.0,0.0,-0.0040712947132289555,0.0,-0.0005234601467775609,-121.11830570268087,-87.20518010593021,1,0.018622457261940555,2954
INS-002344,Cash Equities,BOOK-053,Commodities,-208.4292600744226,0.33131263747533113,0.00031122878581364894,0.0,0.0,0.0,-0.0002270889575172743,0.0,0.0,-121.37247491379432,-87.3881819379319,1,0.01861525078983953,2955
INS-002673,EM Credit,BOOK-057,Volatility,-208.35602506980632,0.0,0.0,0.12424704333087765,0.0,0.0,-0.0047165330583178785,0.0,0.0,-121.20671836051098,-87.26883721956789,1,0.018608710019234483,2956
INS-001744,G10 FX,BOOK-037,Rates,-207.9896808867931,0.021296716385992707,1.5012227597193758e-06,0.0,0.0014897252614289936,0.0,-0.004740201764342512,1.6018783946993632e-06,0.0,-120.93472687777754,-87.07300335199982,1,0.018575991058183836,2957
INS-000074,Equity Derivatives,BOOK-079,Rates,-207.8439898498507,-0.022624753247203238,-1.4722327061110242e-07,0.0,0.0024773778419292115,0.0,-0.002611320399542337,9.55756893493655e-07,0.0,-120.8262976526625,-86.99493430991699,1,0.01856297908860938,2958
INS-000550,Municipal,BOOK-029,Commodities,-207.6935750667093,0.3690857054727177,0.0004040238365025524,0.0,0.0,0.0,-0.0007949572883224312,0.0,0.0,-120.96643595275013,-87.09583388598007,1,0.018549545231435597,2959
INS-001154,FX Options,BOOK-069,Volatility,-207.6585464689972,0.0,0.0,-0.02784198087598463,0.0,0.0,-0.0032773014759185063,0.0,0.0,-120.71362045735192,-86.91380672929336,1,0.018546416754507772,2960
INS-001361,EM FX,BOOK-012,Rates,-207.47784782644862,0.013909023258768754,2.2039875447729647e-06,0.0,0.001244573447558148,0.0,-0.005525367901320528,1.0307736436647167e-06,0.0,-120.63225540117142,-86.85522388884341,1,0.018530278182854135,2961
INS-002199,Rates Macro,BOOK-074,Credit,-207.3429179412039,0.0,0.0,0.0,0.0,0.0017451180769536973,-0.00781955701744131,0.0,0.0,-120.5446764548043,-86.79216704745909,1,0.01851822731412305,2962
INS-000365,XVA,BOOK-082,Rates,-207.28301347957796,-0.02443155203425035,1.7659704976154672e-06,0.0,0.0009011760607830441,0.0,-0.005051934824972914,1.5350795654656092e-06,0.0,-120.49676422664513,-86.75767024318446,1,0.018512877122042536,2963
INS-002993,Cross-Asset Vol,BOOK-037,FX,-207.1038238491402,0.04614016908422701,0.00015492906022091638,0.0,0.0,0.0,-0.004830233520912755,0.0,-0.00024137296255177673,-120.43316705860536,-86.71188028219585,1,0.018496873323399554,2964
INS-000951,EM Rates,BOOK-078,Rates,-206.56838607750944,-0.0188881430341998,1.8222750654266952e-06,0.0,0.002423628747800883,0.0,-0.0006469474633594896,1.5032664155150478e-06,0.0,-120.08795229145417,-86.463325649847,1,0.018449052262202576,2965
INS-002326,Commodities,BOOK-044,Commodities,-206.33260255484748,-0.21248073122467284,0.000338384831441978,0.0,0.0,0.0,-0.005520551650703212,0.0,0.0,-119.83426724232766,-86.2806724144759,1,0.018427993945318962,2966
INS-002755,Structured Solutions,BOOK-053,Volatility,-206.2899796584815,0.0,0.0,0.02144166815236017,0.0,0.0,-0.0057794264459709215,0.0,0.0,-119.94514063964414,-86.36050126054377,1,0.018424187205780766,2967
INS-000771,Equity Derivatives,BOOK-042,Credit,-206.10751839067336,0.0,0.0,0.0,0.0,0.004033440145973734,-0.006135574634994217,0.0,0.0,-119.82873038150254,-86.27668587468182,1,0.0184078912103986,2968
INS-002250,G10 FX,BOOK-029,Equities,-206.04228913379188,0.7400558398394593,0.0007153941294632578,0.2570270602165989,0.0,0.0,-0.009665889112839018,0.0,-0.00018636715420946564,-120.36641579750602,-86.66381937420432,1,0.018402065449777228,2969
INS-001241,Prime Finance,BOOK-061,Credit,-205.83510008616437,0.0,0.0,0.0,0.0,0.003774136523352721,-0.006265636345732842,0.0,0.0,-119.67012127112906,-86.16248731521293,1,0.0183835609649409,2970
INS-000668,Commodities,BOOK-072,Volatility,-205.82957033070267,0.0,0.0,0.020589628220975285,0.0,0.0,-0.006942245810803732,0.0,0.0,-119.67628936808886,-86.16692834502396,1,0.018383067090977673,2971
INS-000903,IG Credit,BOOK-005,FX,-205.77716004719935,0.17069194921997924,-3.681265308029276e-05,-0.0017975087771904701,0.0,0.0,-0.005948118125222635,0.0,-0.00012664666479732974,-119.73252494779015,-86.2074179624089,1,0.01837838621953461,2972
INS-000158,Securitized Products,BOOK-044,Credit,-205.55403997392904,0.0,0.0,0.0,0.0,0.0040994159395023304,-0.0022334175630194185,0.0,0.0,-119.50924765831718,-86.04665831398836,1,0.018358458901658554,2973
INS-003285,Structured Solutions,BOOK-098,Equities,-205.37807223152538,0.8848375986324091,0.0008677356398830983,0.3548387817265003,0.0,0.0,-0.0031434655856228014,0.0,-0.0005288659129098971,-120.12496745117771,-86.48997656484794,1,0.018342742856538034,2974
INS-001137,Municipal,BOOK-034,Commodities,-205.31153519378557,-0.2558747596737308,0.000523049194325266,0.0,0.0,0.0,-0.003801738808587555,0.0,0.0,-119.2165010142428,-85.8358807302548,1,0.01833680029528777,2975
INS-002093,Prime Finance,BOOK-032,Commodities,-204.72682648766224,0.09455362672328751,1.785751865020402e-05,0.0,0.0,0.0,-0.0022373821759394605,0.0,0.0,-119.08090731960945,-85.73825327011879,1,0.018284578744438326,2976
INS-001088,Cross-Asset Vol,BOOK-012,Volatility,-204.45276587574645,0.0,0.0,0.0018108437956258303,0.0,0.0,-0.0005796766446607739,0.0,0.0,-118.86860293191711,-85.5853941109803,1,0.01826010182108981,2977
INS-001390,Cash Equities,BOOK-004,Volatility,-204.2599505710104,0.0,0.0,0.029773180004698786,0.0,0.0,-0.004324861962066992,0.0,0.0,-118.77058074944944,-85.51481813960358,1,0.018242881085131245,2978
INS-001779,G10 FX,BOOK-017,FX,-203.9985159156117,-0.2847477600704637,0.00019514305047804473,0.24060868203459573,0.0,0.0,-0.0011672032938068162,0.0,-0.00017758357335660922,-118.57745767079021,-85.37576952296894,1,0.018219531812223667,2979
INS-001798,G10 FX,BOOK-092,FX,-203.97625176818133,0.1133778675299111,0.00013505391935469217,0.0,0.0,0.0,-0.008232882988130215,0.0,-0.0001757044591520947,-118.65195122219961,-85.42940487998371,1,0.018217543354902988,2980
INS-002163,FX Options,BOOK-009,Equities,-203.88285304053596,0.42669191823339436,0.0008596566826251185,0.26088380675941597,0.0,0.0,-0.00531815269129135,0.0,-0.0004619478899956862,-118.93343507071518,-85.63207325091491,1,0.018209201720249826,2981
INS-001391,XVA,BOOK-048,FX,-203.85296724585567,0.256300622121197,0.00027088963546230963,0.1424778201843852,0.0,0.0,-0.003030363127969355,0.0,-7.774273531695098e-05,-118.74936539065897,-85.49954308127444,1,0.018206532557758778,2982
INS-001034,Equity Derivatives,BOOK-036,FX,-203.7413739677574,0.11898282493638501,0.00020213257390066765,0.24099113511811757,0.0,0.0,-0.003242804308505713,0.0,-0.0003349580115539299,-118.66161180120102,-85.43636049686472,1,0.018196565929956533,2983
INS-001611,EM FX,BOOK-037,Commodities,-203.66935150155314,-0.4119335561177137,0.0008547258404307544,0.0,0.0,0.0,-0.003621181010721983,0.0,0.0,-118.17130900596811,-85.08334248429702,1,0.01819013345367937,2984
INS-000625,EM Credit,BOOK-063,Credit,-203.63426385615054,0.0,0.0,0.0,0.0,0.0027314104244462642,-0.00751700222045275,0.0,0.0,-118.38923154904333,-85.24024671531119,1,0.018186999703079472,2985
INS-000830,HY Credit,BOOK-021,Rates,-203.362998346214,0.02352575432738431,6.955276695122964e-07,0.0,-0.00044391164558288285,0.0,-0.00044100886299835925,1.3814761194513444e-06,0.0,-118.24746584711431,-85.13817540992228,1,0.01816277241610307,2986
INS-001291,Commodities,BOOK-070,FX,-203.30238405083168,-0.3872536840121848,0.00019830298485498646,0.09820587168496449,0.0,0.0,-0.0012597666070577479,0.0,-0.00020768465073283285,-118.0302715640881,-84.98179552614342,1,0.018157358827293187,2987
INS-000949,Structured Solutions,BOOK-100,Volatility,-203.27442428088426,0.0,0.0,0.03130860613961128,0.0,0.0,-0.006181375405234581,0.0,0.0,-118.19741366954571,-85.1021378420729,1,0.01815486168207753,2988
INS-002812,Structured Solutions,BOOK-038,FX,-202.97314427431905,-0.19984031913387937,0.00015090175385008224,0.17117139184510702,0.0,0.0,-0.0008854593354047986,0.0,-0.00017819263560367966,-117.9904433702402,-84.95311922657291,1,0.018127953737971346,2989
INS-000617,EM Rates,BOOK-035,FX,-202.95224710471447,-0.22418254147594688,0.00012840083850194274,0.06482047892900301,0.0,0.0,-0.0051160509114642734,0.0,-0.00020179069388131482,-117.89982302407017,-84.88787257733051,1,0.018126087368283864,2990
INS-002514,HY Credit,BOOK-095,Commodities,-202.79903377891048,-0.40400514815800115,0.00042566561194504703,0.0,0.0,0.0,-0.006049526946639896,0.0,0.0,-117.66825858687082,-84.72114618254697,1,0.018112403567443387,2991
INS-000958,Volatility Trading,BOOK-091,Credit,-202.53366235720526,0.0,0.0,0.0,0.0,0.004413072405580685,-0.0009652281833503058,0.0,0.0,-117.75413383803925,-84.78297636338824,1,0.01808870269374775,2992
INS-001632,EM Rates,BOOK-088,Volatility,-202.50032792113228,0.0,0.0,0.02182105750785329,0.0,0.0,-0.003758192206414947,0.0,0.0,-117.74325045722891,-84.7751403292048,1,0.01808572552592009,2993
INS-000160,Rates Exotics,BOOK-035,Commodities,-202.20025294391485,0.7301495976643456,0.00041738471321374016,0.0,0.0,0.0,-0.006500765288161031,0.0,0.0,-117.97925532616527,-84.94506383483899,1,0.018058925205491648,2994
INS-002148,IG Credit,BOOK-011,Volatility,-202.1486842211542,0.0,0.0,0.15894190976461403,0.0,0.0,-0.001654231040645721,0.0,0.0,-117.61975110458035,-84.68622079529783,1,0.01805431949558912,2995
INS-000418,Commodities,BOOK-020,Rates,-201.91519737219136,0.01720067871383715,8.337761735503412e-07,0.0,-0.0006666472112722496,0.0,-0.0027670843400582914,1.0941591709414256e-06,0.0,-117.40056177167978,-84.52840447560942,1,0.018033466299411095,2996
INS-002175,Commodities,BOOK-057,FX,-201.90873734485743,0.25775504501548235,0.00027987229886923743,0.1372324040458717,0.0,0.0,-0.005187199570995325,0.0,-0.00024648814878020517,-117.61544824331273,-84.68312273518515,1,0.018032889340931814,2997
